ticker,sector,trade_date,open_price,high_price,low_price,close_price,volume,Daily_Return,MA20,MA50,MA200,Rolling_Volatility_20D,Running_Max,Drawdown
LT,Industrials,2026-06-24,4176.5,4215.0,4170.0,4181.7,1367416,0.0005503182274968488,4055.7400000000002,4024.17,3932.4440000000004,0.015238364243853254,4418.1,-0.05350716371290838
LT,Industrials,2026-06-25,4207.0,4272.3,4187.1,4216.4,3104020,0.008298060597364598,4064.185,4026.1019999999994,3935.5630000000006,0.015301311645312822,4418.1,-0.04565310880242655
LT,Industrials,2026-06-26,4216.4,4216.4,4216.4,4216.4,0,0.0,4071.1799999999994,4028.5080000000003,3938.8769999999995,0.015261681848335493,4418.1,-0.04565310880242655
LT,Industrials,2026-06-29,4225.0,4252.0,4157.8,4165.2,2706906,-0.012143060430699126,4078.9,4030.792,3942.055,0.015040453053668502,4418.1,-0.057241800774088525
LT,Industrials,2026-06-30,4183.0,4193.8,4134.1,4143.4,1539094,-0.005233842312494019,4086.025,4032.1519999999996,3945.147,0.015096265987423326,4418.1,-0.06217604852764779
LT,Industrials,2026-07-01,4130.1,4142.8,4081.1,4092.6,1437109,-0.012260462422165275,4092.995,4033.5820000000003,3947.86,0.015112691893192852,4418.1,-0.07367420384328115
LT,Industrials,2026-07-02,4100.0,4110.0,4012.0,4059.4,2481554,-0.00811220251185063,4098.86,4033.688,3950.4585,0.015244536835360227,4418.1,-0.0811887462936557
LT,Industrials,2026-07-03,4080.0,4094.0,4019.0,4026.6,1505428,-0.00808001182440754,4102.53,4033.9339999999997,3952.6925,0.01539186525664837,4418.1,-0.08861275208800172
LT,Industrials,2026-07-06,4027.7,4068.0,4016.5,4041.0,1252054,0.0035762181493070866,4110.804999999999,4033.6819999999993,3954.9665000000005,0.014605101216808174,4418.1,-0.08535343247097175
LT,Industrials,2026-07-07,4044.5,4046.3,3975.0,3991.9,2442514,-0.01215045780747337,4115.37,4032.7659999999996,3956.587,0.01490829412383642,4418.1,-0.09646680699848356
LT,Industrials,2026-07-08,3950.0,3988.0,3871.0,3892.1,2252308,-0.025000626268193105,4114.099999999999,4028.6859999999997,3957.62,0.0159935987756954,4418.1,-0.1190557026776217
LT,Industrials,2026-07-09,3916.0,3947.3,3867.8,3886.0,5117653,-0.0015672773053106992,4115.299999999999,4026.1259999999997,3958.62,0.01565936424344453,4418.1,-0.12043638668205797
LT,Industrials,2026-07-10,3905.0,3953.8,3905.0,3945.8,1283990,0.015388574369531671,4110.125,4024.762,3959.9719999999998,0.011510007162756576,4418.1,-0.1069011566057808
LT,Industrials,2026-07-13,3895.0,3939.0,3875.6,3928.5,1744547,-0.004384408738405399,4098.0599999999995,4021.3160000000003,3961.3919999999994,0.00891021594994174,4418.1,-0.1108168669790182
LT,Industrials,2026-07-14,3892.0,3897.9,3843.0,3848.7,2409089,-0.020313096601756397,4081.1749999999993,4017.2,3962.3475,0.009550280163146456,4418.1,-0.12887892985672586
LT,Industrials,2026-07-15,3868.0,3868.0,3778.6,3783.9,3602201,-0.016836854002650226,4059.9849999999997,4012.708,3962.8980000000006,0.009691029696631548,4418.1,-0.14354586813336054
LT,Industrials,2026-07-16,3795.0,3802.0,3762.3,3775.6,2936753,-0.0021935040566611885,4039.2649999999994,4007.76,3963.554,0.009712857383019968,4418.1,-0.14542450374595423
LT,Industrials,2026-07-17,3788.9,3828.9,3767.7,3814.5,1942610,0.010302998198961744,4019.5199999999995,4004.56,3963.9790000000003,0.01008900213363132,4418.1,-0.13661981394717193
LT,Industrials,2026-07-20,3815.0,3850.0,3807.0,3838.8,1450930,0.006370428627605174,4001.3949999999995,4002.532,3964.7309999999998,0.010382463223207569,4418.1,-0.13111971209343387
LT,Industrials,2026-07-21,3839.0,3859.5,3815.7,3846.6,1393919,0.002031884964051267,3984.755,4002.334,3965.6690000000003,0.010480371761865186,4418.1,-0.12935424730087602
LT,Industrials,2026-07-22,3835.0,3843.3,3806.2,3817.4,1157406,-0.007591119430146009,3966.5399999999995,4000.3660000000004,3966.4044999999996,0.010448801324976179,4418.1,-0.1359634231909645
LT,Industrials,2026-07-23,3800.0,3827.6,3777.7,3792.4,1278355,-0.006548960025148043,3945.34,3997.406,3966.7009999999996,0.010010279000056965,4418.1,-0.14162196419275258
LT,Industrials,2026-07-24,3751.0,3805.0,3720.0,3785.6,1994087,-0.0017930598038181644,3923.8,3994.938,3966.9439999999995,0.009968848302631065,4418.1,-0.143161087345239
LT,Industrials,2026-07-27,3820.0,3837.3,3798.7,3806.0,1454211,0.0053888419273036,3905.8399999999992,3992.702,3967.3255,0.010107790029920937,4418.1,-0.1385437178877799
LT,Industrials,2026-07-28,3812.0,3837.0,3793.0,3832.0,1702441,0.006831318970047295,3890.2699999999995,3990.922,3967.8364999999994,0.010413970068171942,4418.1,-0.13265883524592026
LT,Industrials,2026-07-29,3895.4,3978.2,3891.1,3931.4,3115802,0.025939457202505345,3882.2100000000005,3991.336,3968.6475,0.012148329864765257,4418.1,-0.11016047622281076
LT,Industrials,2026-07-30,3931.4,3951.7,3883.5,3937.7,2141252,0.001602482576181341,3876.125,3991.5199999999995,3969.416,0.012082467310985346,4418.1,-0.10873452389036023
LT,Industrials,2026-07-31,3962.9,3973.1,3923.2,3938.9,1753377,0.00030474642557853926,3871.7400000000002,3991.7660000000005,3970.263,0.011985438449932018,4418.1,-0.10846291392227433
LT,Industrials,2026-08-03,3974.0,4025.0,3962.5,4025.0,1890377,0.021858894615247815,3870.94,3991.598,3971.6665,0.013008930013188194,4418.1,-0.08897489871211614
LT,Industrials,2026-08-04,4007.2,4042.4,3988.2,3990.0,1827982,-0.008695652173912993,3870.845,3990.6420000000003,3972.473,0.012862864014288648,4418.1,-0.09689685611461948
LT,Industrials,2026-08-05,4025.0,4074.0,4024.8,4057.0,1910224,0.01679197994987458,3879.09,3990.8320000000003,3973.4489999999996,0.011939857492192436,4418.1,-0.08173196622982738
LT,Industrials,2026-08-06,4056.0,4070.0,4045.0,4061.8,1401341,0.0011831402514173028,3887.88,3991.118,3974.5609999999997,0.011910660998474671,4418.1,-0.08064552635748402
LT,Industrials,2026-08-07,4040.1,4062.0,4030.0,4056.0,901290,-0.001427938352454583,3893.3900000000003,3990.708,3975.4775,0.011524005728007915,4418.1,-0.0819583078698989
LT,Industrials,2026-08-10,4055.7,4080.0,4025.8,4080.0,1082855,0.00591715976331364,3900.965,3992.092,3976.4365000000003,0.01148006126829887,4418.1,-0.07652610850818233
LT,Industrials,2026-08-11,4075.1,4075.5,4028.5,4037.4,1401285,-0.010441176470588176,3910.4,3992.8219999999997,3977.03,0.01065473899922841,4418.1,-0.08616826237522923
LT,Industrials,2026-08-12,4038.0,4044.1,3990.0,4020.0,2226623,-0.004309704265121117,3922.2050000000004,3994.158,3977.6054999999997,0.00979477940171823,4418.1,-0.09010660691247377
LT,Industrials,2026-08-13,4010.0,4070.7,3990.0,4070.7,2299928,0.01261194029850743,3936.9600000000005,3996.73,3978.34,0.009934044353456727,4418.1,-0.07863108576084754
LT,Industrials,2026-08-14,4068.7,4072.5,4033.1,4057.0,934044,-0.003365514530670355,3949.0850000000005,3998.8059999999996,3978.761,0.009934473670119251,4418.1,-0.08173196622982738
LT,Industrials,2026-08-17,4041.0,4086.7,4026.0,4086.7,1066164,0.007320680305644478,3961.4800000000005,4003.0299999999993,3979.4040000000005,0.00995302712211195,4418.1,-0.07500961951970316
LT,Industrials,2026-08-18,4068.0,4085.0,4050.0,4064.3,1355575,-0.005481195096287861,3972.3650000000002,4006.304,3979.788,0.010138709319610173,4418.1,-0.08007967225730521
LT,Industrials,2026-08-19,4064.0,4069.0,4024.8,4041.3,1190832,-0.005659031075461951,3983.5600000000004,4008.78,3979.84,0.01004319537075778,4418.1,-0.08528552997895027
LT,Industrials,2026-08-20,4050.5,4084.9,4048.3,4081.0,1056060,0.009823571622992633,3997.9899999999993,4013.16,3980.3425,0.009898572958058663,4418.1,-0.0762997668681108
LT,Industrials,2026-08-21,4081.0,4100.0,4061.4,4093.0,1258912,0.002940455770644501,4013.3600000000006,4014.0339999999997,3981.1855,0.009816061735401291,4418.1,-0.07358366718725251
LT,Industrials,2026-08-24,4100.0,4107.1,4077.7,4090.0,1369496,-0.0007329587099926815,4027.5600000000004,4012.438,3982.2275,0.009864382015052572,4418.1,-0.07426269210746708
LT,Industrials,2026-08-25,4085.0,4125.3,4066.6,4119.0,1316074,0.007090464547677255,4041.9100000000008,4011.09,3983.41,0.009868949014404823,4418.1,-0.0676987845453929
LT,Industrials,2026-08-26,4114.0,4124.9,4038.1,4038.1,1384669,-0.019640689487739782,4047.245,4007.698,3984.008,0.009715762138307719,4418.1,-0.0860098232271792
LT,Industrials,2026-08-27,4058.0,4067.3,4023.0,4027.0,1161440,-0.0027488175131868964,4051.71,4004.438,3984.368,0.009759247899821438,4418.1,-0.0885222154319731
LT,Industrials,2026-08-28,4045.0,4060.0,4021.3,4045.8,893956,0.004668487707971236,4057.0550000000003,4001.1659999999997,3984.824,0.009787694044811278,4418.1,-0.08426699259862841
LT,Industrials,2026-08-31,4035.1,4044.9,3976.0,4044.9,1553171,-0.00022245291413314217,4058.05,3998.0380000000005,3985.0359999999996,0.00851998713668956,4418.1,-0.08447070007469279
LT,Industrials,2026-09-01,4038.0,4038.0,3980.1,3980.1,944212,-0.016020173551880235,4057.5550000000003,3994.0519999999997,3984.9145000000003,0.009066076136069917,4418.1,-0.09913763835132759
MARUTI,Automobile,2025-09-01,14790.0,14938.0,14654.0,14887.0,572927,,,,,,14887.0,0.0
MARUTI,Automobile,2025-09-02,14859.0,14934.0,14783.0,14842.0,379167,-0.0030227715456438986,,,,,14887.0,-0.0030227715456438505
MARUTI,Automobile,2025-09-03,14875.0,14991.0,14750.0,14927.0,561656,0.005726990971567147,,,,,14927.0,0.0
MARUTI,Automobile,2025-09-04,15240.0,15240.0,14630.0,14662.0,784369,-0.01775306491592421,,,,,14927.0,-0.017753064915924165
MARUTI,Automobile,2025-09-05,14740.0,14957.0,14701.0,14895.0,473806,0.01589141999727195,,,,,14927.0,-0.0021437663294700876
MARUTI,Automobile,2025-09-08,14921.0,15319.0,14850.0,15258.0,691077,0.02437059415911369,,,,,15258.0,0.0
MARUTI,Automobile,2025-09-09,15249.0,15384.0,15201.0,15365.0,605860,0.007012714641499551,,,,,15365.0,0.0
MARUTI,Automobile,2025-09-10,15366.0,15384.0,15072.0,15108.0,489062,-0.016726326065733765,,,,,15365.0,-0.01672632606573381
MARUTI,Automobile,2025-09-11,15111.0,15191.0,15038.0,15095.0,657161,-0.0008604712734975317,,,,,15365.0,-0.01757240481614058
MARUTI,Automobile,2025-09-12,15160.0,15373.0,15153.0,15325.0,420101,0.015236833388539317,,,,,15365.0,-0.0026033192320208264
MARUTI,Automobile,2025-09-15,15350.0,15378.0,15249.0,15265.0,170587,-0.003915171288743857,,,,,15365.0,-0.006508298080052067
MARUTI,Automobile,2025-09-16,15300.0,15594.0,15284.0,15573.0,381944,0.02017687520471667,,,,,15573.0,0.0
MARUTI,Automobile,2025-09-17,15592.0,15818.0,15570.0,15801.0,624986,0.014640724330572175,,,,,15801.0,0.0
MARUTI,Automobile,2025-09-18,15916.0,15939.0,15703.0,15817.0,642175,0.0010125941396115223,,,,,15817.0,0.0
MARUTI,Automobile,2025-09-19,16000.0,16060.0,15811.0,15864.0,652443,0.002971486375418886,,,,,15864.0,0.0
MARUTI,Automobile,2025-09-22,15879.0,16000.0,15779.0,15816.0,302234,-0.00302571860816947,,,,,15864.0,-0.0030257186081694403
MARUTI,Automobile,2025-09-23,16120.0,16325.0,16031.0,16097.0,873114,0.017766818411734997,,,,,16097.0,0.0
MARUTI,Automobile,2025-09-24,16188.0,16375.0,16063.0,16249.0,663647,0.009442753308069873,,,,,16249.0,0.0
MARUTI,Automobile,2025-09-25,16249.0,16370.0,16067.0,16269.0,490262,0.001230844975075307,,,,,16269.0,0.0
MARUTI,Automobile,2025-09-26,16235.0,16435.0,16202.0,16286.0,490957,0.0010449320794148065,15470.05,,,,16286.0,0.0
MARUTI,Automobile,2025-09-29,16300.0,16340.0,15950.0,15984.0,627326,-0.018543534323959276,15524.9,,,0.012372299089956943,16286.0,-0.018543534323959228
MARUTI,Automobile,2025-09-30,15985.0,16054.0,15921.0,16029.0,390006,0.0028153153153154253,15584.25,,,0.012275470291499616,16286.0,-0.015780424904826233
MARUTI,Automobile,2025-10-01,16026.0,16109.0,15850.0,15965.0,426075,-0.003992763116850706,15636.15,,,0.012392256734111897,16286.0,-0.019710180523148716
MARUTI,Automobile,2025-10-03,15949.0,16025.0,15736.0,15806.0,470216,-0.009959285937989337,15693.35,,,0.011799091570051448,16286.0,-0.02947316713741864
MARUTI,Automobile,2025-10-06,15840.0,16057.0,15708.0,15998.0,268497,0.012147285840820032,15748.5,,,0.011626076936995163,16286.0,-0.017683900282451186
MARUTI,Automobile,2025-10-07,16014.0,16159.0,15977.0,16108.0,330326,0.006875859482435409,15791.0,,,0.01059701783402966,16286.0,-0.010929632813459413
MARUTI,Automobile,2025-10-08,16108.0,16236.0,15979.0,16012.0,306518,-0.00595977154209093,15823.35,,,0.010719805565617744,16286.0,-0.01682426624094314
MARUTI,Automobile,2025-10-09,16070.0,16075.0,15853.0,15985.0,300499,-0.0016862353235074234,15867.2,,,0.009817800060783186,16286.0,-0.01848213189242294
MARUTI,Automobile,2025-10-10,15980.0,16315.0,15911.0,16265.0,423031,0.017516421645292546,15925.7,,,0.010298377249216584,16286.0,-0.0012894510622620656
MARUTI,Automobile,2025-10-13,16264.0,16432.0,16218.0,16323.0,337617,0.003565939133107987,15975.6,,,0.009940031413580883,16323.0,0.0
MARUTI,Automobile,2025-10-14,16350.0,16350.0,16121.0,16261.0,307925,-0.003798321386999981,16025.4,,,0.00993565868788495,16323.0,-0.003798321386999939
MARUTI,Automobile,2025-10-15,16300.0,16380.0,16200.0,16212.0,266435,-0.0030133448127421802,16057.35,,,0.009175748120990273,16323.0,-0.006800220547693438
MARUTI,Automobile,2025-10-16,16246.0,16332.0,16200.0,16298.0,265727,0.0053047125585985455,16082.2,,,0.008728206013730753,16323.0,-0.0015315812044354592
MARUTI,Automobile,2025-10-17,16298.0,16549.0,16298.0,16401.0,411608,0.006319793839735022,16111.4,,,0.008790317174936293,16401.0,0.0
MARUTI,Automobile,2025-10-20,16500.0,16518.0,16380.0,16424.0,374246,0.0014023535150295974,16139.4,,,0.008786793409381273,16424.0,0.0
MARUTI,Automobile,2025-10-21,16453.0,16476.0,16330.0,16396.0,28990,-0.001704822211398005,16168.4,,,0.008753730404560843,16424.0,-0.0017048222113979542
MARUTI,Automobile,2025-10-23,16660.0,16660.0,16340.0,16393.0,481753,-0.0001829714564527407,16183.2,,,0.007914684165238394,16424.0,-0.001887481734047735
MARUTI,Automobile,2025-10-24,16392.0,16423.0,16200.0,16274.0,208520,-0.007259195998291945,16184.45,,,0.007851337645629177,16424.0,-0.00913297613248904
MARUTI,Automobile,2025-10-27,16350.0,16410.0,16275.0,16388.0,209829,0.007005038712055933,16190.4,,,0.007999635163145138,16424.0,-0.00219191427179737
MARUTI,Automobile,2025-10-28,16399.0,16495.0,16261.0,16311.0,383383,-0.004698559921894052,16191.65,,,0.008077780304219672,16424.0,-0.006880175353141744
MARUTI,Automobile,2025-10-29,16360.0,16428.0,16046.0,16138.0,232815,-0.010606339280240351,16199.35,,,0.0072675644552263165,16424.0,-0.017413541159279105
MARUTI,Automobile,2025-10-30,16190.0,16275.0,16077.0,16206.0,230383,0.004213657206593169,16208.2,,,0.007297629123944924,16424.0,-0.013273258645884072
MARUTI,Automobile,2025-10-31,16204.0,16516.0,15949.0,16186.0,719402,-0.001234110823151946,16219.25,,,0.007232540682857764,16424.0,-0.01449098879688261
MARUTI,Automobile,2025-11-03,16016.0,16100.0,15530.0,15651.0,942850,-0.033053255900160616,16211.5,,,0.010242973338503499,16424.0,-0.04706527033609352
MARUTI,Automobile,2025-11-04,15607.0,15633.0,15355.0,15374.0,748848,-0.017698549613443193,16180.3,,,0.010483555382266856,16424.0,-0.06393083292742328
MARUTI,Automobile,2025-11-06,15534.0,15534.0,15309.0,15452.0,429800,0.005073500715493617,16147.5,,,0.01041133148817594,16424.0,-0.05918168533852898
MARUTI,Automobile,2025-11-07,15459.0,15499.0,15260.0,15479.0,227247,0.0017473466217965417,16120.85,,,0.01040064333765146,16424.0,-0.05753774963468095
MARUTI,Automobile,2025-11-10,15380.0,15647.0,15380.0,15583.0,274191,0.006718780282964021,16100.75,,,0.010567124132089597,16424.0,-0.05120555284948855
MARUTI,Automobile,2025-11-11,15640.0,15680.0,15512.0,15645.0,181524,0.003978694731438193,16069.75,,,0.009702012897157927,16424.0,-0.047430589381393086
MARUTI,Automobile,2025-11-12,15674.0,15731.0,15555.0,15696.0,244015,0.003259827420901251,16038.4,15812.88,,0.009693180276402287,16424.0,-0.04432537749634681
MARUTI,Automobile,2025-11-13,15661.0,15800.0,15660.0,15749.0,250711,0.0033766564729866833,16012.8,15830.12,,0.00975225907455788,16424.0,-0.041098392596200684
MARUTI,Automobile,2025-11-14,15725.0,15735.0,15572.0,15684.0,253698,-0.004127246174360222,15986.4,15846.96,,0.009764214221229549,16424.0,-0.045056015586945934
MARUTI,Automobile,2025-11-17,15689.0,15892.0,15655.0,15878.0,301069,0.01236929354756433,15965.4,15865.98,,0.010147711034015957,16424.0,-0.033244033122260104
MARUTI,Automobile,2025-11-18,15878.0,15999.0,15750.0,15930.0,392903,0.0032749716588991173,15941.85,15891.34,,0.01005046295555546,16424.0,-0.030077934729663906
MARUTI,Automobile,2025-11-19,15950.0,15950.0,15715.0,15768.0,286434,-0.01016949152542368,15909.05,15908.8,,0.010211995041917195,16424.0,-0.03994154895275207
MARUTI,Automobile,2025-11-20,15810.0,15823.0,15618.0,15801.0,249492,0.002092846270928428,15879.3,15919.66,,0.010252721330917142,16424.0,-0.03793229420360448
MARUTI,Automobile,2025-11-21,15790.0,16150.0,15737.0,15977.0,586351,0.011138535535725635,15858.5,15931.9,,0.010651261626684236,16424.0,-0.027216268874817342
MARUTI,Automobile,2025-11-24,16005.0,16085.0,15911.0,15958.0,525788,-0.0011892094886398752,15842.7,15948.9,,0.010556476875582622,16424.0,-0.028373112518265953
MARUTI,Automobile,2025-11-25,15958.0,16050.0,15842.0,15889.0,214525,-0.004323850106529692,15817.75,15964.78,,0.010411438738144327,16424.0,-0.03257428153921091
MARUTI,Automobile,2025-11-26,15950.0,16210.0,15950.0,16156.0,314946,0.016804078293158886,15810.0,15981.4,,0.01114720838708511,16424.0,-0.01631758402338042
MARUTI,Automobile,2025-11-27,16166.0,16171.0,15875.0,15903.0,339986,-0.015659816786333214,15798.25,15994.16,,0.011443641724203674,16424.0,-0.031721870433511934
MARUTI,Automobile,2025-11-28,15906.0,16049.0,15850.0,15900.0,352340,-0.00018864365214110723,15782.95,16000.7,,0.011386952676515603,16424.0,-0.03190452995616171
MARUTI,Automobile,2025-12-01,15975.0,16177.0,15851.0,16097.0,434052,0.01238993710691827,15778.5,16006.62,,0.011766504319477003,16424.0,-0.019909887968826107
MARUTI,Automobile,2025-12-02,16127.0,16261.0,16095.0,16239.0,383165,0.00882151953780208,15807.9,16015.06,,0.009019614818203125,16424.0,-0.011264003896736484
MARUTI,Automobile,2025-12-03,16219.0,16248.0,16010.0,16082.0,264397,-0.00966808301003752,15843.3,16019.42,,0.008247673222347577,16424.0,-0.02082318558207501
MARUTI,Automobile,2025-12-04,16058.0,16135.0,15887.0,15994.0,248812,-0.005471956224350261,15870.4,16022.98,,0.00839584225965042,16424.0,-0.02618119824646858
